"table_schema","table_name","column_name","data_type","character_maximum_length"
"public","sms_composer","numbers","character varying",NULL
"public","sms_composer","body","text",NULL
"public","sms_composer","mass_keep_log","boolean",NULL
"public","sms_composer","mass_force_send","boolean",NULL
"public","sms_composer","use_exclusion_list","boolean",NULL
"public","sms_composer","create_date","timestamp without time zone",NULL
"public","sms_composer","write_date","timestamp without time zone",NULL
"public","sms_sms","id","integer",NULL
"public","sms_sms","partner_id","integer",NULL
"public","sms_sms","mail_message_id","integer",NULL
"public","sms_sms","create_uid","integer",NULL
"public","sms_sms","write_uid","integer",NULL
"public","sms_sms","uuid","character varying",NULL
"public","sms_sms","number","character varying",NULL
"public","sms_sms","state","character varying",NULL
"public","sms_sms","failure_type","character varying",NULL
"public","sms_sms","body","text",NULL
"public","sms_sms","to_delete","boolean",NULL
"public","sms_sms","create_date","timestamp without time zone",NULL
"public","sms_sms","write_date","timestamp without time zone",NULL
"public","sms_template","id","integer",NULL
"public","sms_template","model_id","integer",NULL
"public","sms_template","sidebar_action_id","integer",NULL
"public","sms_template","create_uid","integer",NULL
"public","sms_template","write_uid","integer",NULL
"public","sms_template","template_fs","character varying",NULL
"public","sms_template","lang","character varying",NULL
"public","sms_template","model","character varying",NULL
"public","sms_template","name","jsonb",NULL
"public","sms_template","body","jsonb",NULL
"public","sms_template","create_date","timestamp without time zone",NULL
"public","sms_template","write_date","timestamp without time zone",NULL
"public","sms_template_preview","id","integer",NULL
"public","sms_template_preview","sms_template_id","integer",NULL
"public","sms_template_preview","create_uid","integer",NULL
"public","sms_template_preview","write_uid","integer",NULL
"public","sms_template_preview","lang","character varying",NULL
"public","sms_template_preview","resource_ref","character varying",NULL
"public","sms_template_preview","create_date","timestamp without time zone",NULL
"public","sms_template_preview","write_date","timestamp without time zone",NULL
"public","sms_template_reset","id","integer",NULL
"public","sms_template_reset","create_uid","integer",NULL
"public","sms_template_reset","write_uid","integer",NULL
"public","sms_template_reset","create_date","timestamp without time zone",NULL
"public","sms_template_reset","write_date","timestamp without time zone",NULL
"public","sms_template_sms_template_reset_rel","sms_template_reset_id","integer",NULL
"public","sms_template_sms_template_reset_rel","sms_template_id","integer",NULL
"public","sms_tracker","id","integer",NULL
"public","sms_tracker","mail_notification_id","integer",NULL
"public","sms_tracker","create_uid","integer",NULL
"public","sms_tracker","write_uid","integer",NULL
"public","sms_tracker","sms_uuid","character varying",NULL
"public","sms_tracker","create_date","timestamp without time zone",NULL
"public","sms_tracker","write_date","timestamp without time zone",NULL
"public","snailmail_letter","id","integer",NULL
"public","snailmail_letter","user_id","integer",NULL
"public","snailmail_letter","res_id","integer",NULL
"public","snailmail_letter","partner_id","integer",NULL
"public","snailmail_letter","company_id","integer",NULL
"public","snailmail_letter","report_template","integer",NULL
"public","snailmail_letter","attachment_id","integer",NULL
"public","snailmail_letter","message_id","integer",NULL
"public","snailmail_letter","state_id","integer",NULL
"public","snailmail_letter","country_id","integer",NULL
"public","snailmail_letter","create_uid","integer",NULL
"public","snailmail_letter","write_uid","integer",NULL
"public","snailmail_letter","model","character varying",NULL
"public","snailmail_letter","state","character varying",NULL
"public","snailmail_letter","error_code","character varying",NULL
"public","snailmail_letter","street","character varying",NULL
"public","snailmail_letter","street2","character varying",NULL
"public","snailmail_letter","zip","character varying",NULL
"public","snailmail_letter","city","character varying",NULL
"public","snailmail_letter","info_msg","text",NULL
"public","snailmail_letter","color","boolean",NULL
"public","snailmail_letter","cover","boolean",NULL
"public","snailmail_letter","duplex","boolean",NULL
"public","snailmail_letter","create_date","timestamp without time zone",NULL
"public","snailmail_letter","write_date","timestamp without time zone",NULL
"public","uom_uom","id","integer",NULL
"public","uom_uom","sequence","integer",NULL
"public","uom_uom","relative_uom_id","integer",NULL
"public","uom_uom","create_uid","integer",NULL
"public","uom_uom","write_uid","integer",NULL
"public","uom_uom","parent_path","character varying",NULL
"public","uom_uom","name","jsonb",NULL
"public","uom_uom","relative_factor","numeric",NULL
"public","uom_uom","factor","numeric",NULL
"public","uom_uom","active","boolean",NULL
"public","uom_uom","create_date","timestamp without time zone",NULL
"public","uom_uom","write_date","timestamp without time zone",NULL
"public","web_tour_tour","id","integer",NULL
"public","web_tour_tour","sequence","integer",NULL
"public","web_tour_tour","create_uid","integer",NULL
"public","web_tour_tour","write_uid","integer",NULL
"public","web_tour_tour","name","character varying",NULL
"public","web_tour_tour","url","character varying",NULL
"public","web_tour_tour","rainbow_man_message","jsonb",NULL
"public","web_tour_tour","custom","boolean",NULL
"public","web_tour_tour","create_date","timestamp without time zone",NULL
"public","web_tour_tour","write_date","timestamp without time zone",NULL
"public","web_tour_tour_step","id","integer",NULL
"public","web_tour_tour_step","tour_id","integer",NULL
"public","web_tour_tour_step","sequence","integer",NULL
"public","web_tour_tour_step","create_uid","integer",NULL
